,Datetime,Text,retweets,likes
609,2020-05-22 13:21:00+00:00,Tomorrow is gonna be 🔥🔥🔥 Live for Africa ❤ @nrgradioke waoafrica amrefhealthafrica 🙌🏽 #StaySafe 🙏🏽 Meanwhile make sure you watch #MAWINGU ☁️🎶 Link in bio 👑 #NewMusic @ Nairobi https://t.co/WGDuu9glLn,2,2
610,2020-05-22 13:18:07+00:00,#Mtaani #Kibera8 with one of the best actors from Kibra t.mutinda aka MISTAKEN on Jela 5star or BEN on MARIA SHOW on Ctv   #KeepOn #StaySafe #iAmDohtyFamiy @ Kibra https://t.co/ic7tr5feMy,0,1
611,2020-05-22 12:59:57+00:00,stay safe 🙂xx @ Nairobi https://t.co/Pgs2LfdFH4,0,0
612,2020-05-22 12:57:39+00:00,Give your iPhone a new funky look #staysafe #Eid #weekendvibes https://t.co/lvQbOjpCtr,1,2
613,2020-05-22 12:34:47+00:00,"Hello hello, these tools are Available in sizes from UK 8 - 16.
They are on sale. Harry while stock last.
.
.
.
.
.
.
.
.
.
.
.
#staysafe #keepdistance #sales #tops #insta #instastyle #instapic #colourblock… https://t.co/HYE7AO477b",0,0
614,2020-05-22 11:34:07+00:00,@ASOS Sale. Extra 25% off. Ends Monday 25th May. Need a US or UK address or help shopping online? Visit https://t.co/ONvjNEbHK2 for more infor. #zigofly #staysafe #AzziadAndRingtone #EidMubarak #FridayMotivation https://t.co/nMrjp7wpdO,0,2
615,2020-05-22 11:12:52+00:00,@AdhochDennises Stay safe too bro 🙏🙏,0,1
616,2020-05-22 10:29:21+00:00,"UNAENDA KANISA KUFANYA NINI ?
#edgarobare #FridayMotivation #Ramadan #JummahMubarak #MosesKuria #Mpesa #SautiSolInsecure #AzziadAndRingtone #Murathe #Telkom #staysafe #coronavirus #Ruto #uhuru @KotUnleashed @kot @KOTLoyal #Snakes 
HAPPY FRIDAY BEAUTIFUL PEOPLE ❤❤ https://t.co/uVpvwOE84n",0,1
617,2020-05-22 10:24:04+00:00,"#Np @OfficialKipsang ft @ceazarlyric ~ Wegen Gaa on #AdoVeliPodcast Season 5 Episode 21
tunein👇🏿
https://t.co/bi1KqfvXZV

#StayHome #PodsNBO #StaySafe #KenyanMusic #PlayKEMusic #PlayKenyanMusic #TheNumber1KenyanMusicPodcast https://t.co/IHwgDSILC1",1,1
618,2020-05-22 10:16:12+00:00,"Times are changing and everything is moving to Cloud. Be part of the new Technological Cloud Revolution with Computech Cloud Solutions. Follow the link below to get started with Computech Cloud Solutions ⤵️: https://t.co/HeKn0omvb5 
#Cloud #staysafe #the1975 #AGUSTD2ISCOMING https://t.co/RmvzqzN5MU",0,0
619,2020-05-22 10:05:01+00:00,#edgaobare #staysafe #Murathe https://t.co/Zi0zN0bcPj,0,2
620,2020-05-22 09:50:52+00:00,"Just about time Yoh 😜😜.
#bananadrop done. As always, keep it 😎 

#coolkidscaptain #EidMubarak #EconomicRecoveryCouncil #eastleighlockdown #CurfewKenya #AzziadAndRingtone #SautiSolInsecure #fridaymorning #staysafe #gainwithmchina #gaintrain https://t.co/3yZijxBMCX",0,13
621,2020-05-22 09:34:27+00:00,"#A_gentle_skin_care_for_your_baby

#stayhome 
#sanitize 
#staysafe 
#stayhealthy @ Kajeje Limited https://t.co/NMroB31Rp8",0,0
622,2020-05-22 09:33:45+00:00,We were told the virus takes 2 to 3 weeks to manifest. Later the story of asymptomatic and now 3 to 4 months of waiting. #staysafe #COVID19KE https://t.co/vMWHEUtAXh,0,1
623,2020-05-22 09:25:38+00:00,"Better be #learning something, #staysafe, #dx is here. HTML Fundamentals Profile on SoloLearn https://t.co/AckzIiFiUA via @SoloLearn",0,0
624,2020-05-22 09:14:16+00:00,"Shop the wonderful offer @SafaricomPLC 30% OFF all items! Open daily💙

Location: Ground Floor 
Opening times: Mon-Sun 
8am to 5:30pm
Contact: 0723 147 336 

Stay Safe Everyone 💚 #Southfieldmall #SafaricomForYou #staysafe #shop https://t.co/whlf0WN7YJ",0,2
625,2020-05-22 09:11:15+00:00,"Who could have imagined that a Simple Hairstyle would become a conversation starter and fundraising tool for COVID-19? Women in #Kibera Slum,are using Coronavirus hairstyle to raise Awareness .🤸🏾‍♀🤸🏾‍♀ #staysafe #MaishaConcertFriday
Click the Link👇🏾
https://t.co/CnFZHfndEc",0,0
626,2020-05-22 09:03:46+00:00,"There are better things ahead ......for now #stayhomestaysafe. Happy Friday!
#postponedontcancel #fightcovid19together #fightcovid19 #mentalhealthawarenessweek #flattenthecurve #stayhome #staysafe #stopthespread #travel #happyfriday #MaishaConcertFriday #FridayMotivation https://t.co/sDDYhz5NGe",4,7
627,2020-05-22 08:58:14+00:00,"Wishing our dear Muslim brothers and sisters a blessed Eid Al Fitr. Even though we are distanced cause of the pandemic, our hearts are together. 

Let’s maintain the social distance. 
#EidAlFitr #EidAtHome #eidulfitr2020 #staysafe #SocialDistancing #socialfriday https://t.co/Lnt9Pl3TXa",2,10
628,2020-05-22 08:45:51+00:00,#AfricaMarwa #staysafe #Israel #COVID19 #ArianaGrande #edgaobare #the1975 #Palestine #coronavirus #सुख_का_सागर_सतलोक #EidMubarak #Eid #RamadanMubarak #Ramadhan https://t.co/raaCI5Yxty,0,0
629,2020-05-22 08:39:00+00:00,"In #Dadaab, UNHCR, together with partners and the Government of Kenya, has enhanced #COVID19 isolation and quarantine centres. We continue to support the Government-led response plan to prevent further spread of the virus in refugee camps. We stay and deliver. #StaySafe https://t.co/2KptGZmduw",24,72
630,2020-05-22 08:09:13+00:00,"Puma G Vilas
Ksh 3999
Sizes 40,41,42,43,44,45
📩 📞 0717787755 /0733787755
📍 Accra road-Superior Arcade Shop 1-10
Delivery done countrywide
Mpesa till number 913886
#edgaobare #staysafe #KameneAndKibe https://t.co/mUqdYpwtSM",1,3
631,2020-05-22 07:13:18+00:00,"Usikwame kwa sababu ya battery failure, call us today on 0720750363 to order, we deliver and fix. Stay safe.
#cars #automotivebattery #automotive #carbattery #delivery #stayhome #stopthespread #staysafe… https://t.co/4quhSyDAWJ",0,0
632,2020-05-22 07:04:14+00:00,"Who else spoils you with the best and most delicious delicacies like we do?😉
Order now and we will deliver it to you!
0706110000
0758693222
0758693223

Song by #djmadness #mob
.

.
#bestporkintown
#porkmanenos
#fooddelivery 
#porkpitruaka
#staysafe https://t.co/td9mMakrSy",0,0
633,2020-05-22 06:58:13+00:00,"Are you using the right-sized images for your social media profiles?🤔 I put together the latest, most up-to-date social media image sizes in this handy Infographic😉😉 #edgaobare #staysafe
Click the Link 👇🏾
https://t.co/ZXINNnNHvH",0,2
634,2020-05-22 06:57:51+00:00,"#SautiSolInsecure
Can you tell our history through #Antiquity #modeling. Prepare to submit entry @adatsacademy #myafricamyhistory #edgaobare #FlyTheFlag #wizkid #staysafe #AzziadAndRingtone #FridayMotivation https://t.co/rRqL1Pistq",0,4
635,2020-05-22 06:23:57+00:00,"It's a magic Friday with a grand affordable discount we care for your budget, hurry now the system is a relevant backup to your security systems. #paladintrading #Ramadan #OfferFriday #fridaymorning #staysafe https://t.co/gavmfw10yr",0,2
636,2020-05-22 05:51:48+00:00,"Rise, Give thanks and shine!
#staysafe #fridaymorning https://t.co/2WHw32VYcN",0,0
637,2020-05-22 05:42:24+00:00,"𝐿𝑎𝑝𝑡𝑜𝑝𝑠 𝑡𝑜 𝑜𝑢𝑟 𝑘𝑖𝑑𝑠.. 
#staysafe",0,0
638,2020-05-22 05:19:48+00:00,"You, who always goes down to your knews, You are strong just to admit that there is one who is The Most Powerful....
#covid_19Ke 
#MaishaConcertFriday 
#staysafe 
#strongwomen
#Strongman 
#PrayForHumanity https://t.co/ohWTw4QIGO",0,1
639,2020-05-22 04:49:42+00:00,Looking forward to bringing jazzyjessica08 back to @magicalkenya and seeing her soon stay safe giraffecentre_nairobi @ Girrafe Centre Naroibi https://t.co/V4n8YAgMMG,0,0
640,2020-05-22 04:45:58+00:00,"@spinkingske 🚲
#KenyaCycling
#Keepfit
#Staysafe
#Spinkingske
#Weekendride 
@TransportKE  @Ma3Route @KenyanTraffic  @bicyclesbeyond @1Rides @ogxxv @smusyoka @dofitkenya @JojoAsin @Gakumo_Migwi @kenyancyclist @Sir_Labz @uonbikeshare https://t.co/BrjZGQyhlk",4,7
641,2020-05-22 04:38:12+00:00,"Installation of locs for kids
To book with us,dm or call us on
📞0720161444
🌐https://t.co/BcMusV59Yi
🏙Lyric House along kimathi street @divasbeautyspot 1st &amp; 3rd floor. 
📩info@divasbeautyspot.co.ke
#edgaobare #AGUSTD2ISCOMING #IStandByGabbie #Ramadan #staysafe #fridaymorning https://t.co/CUQjelj150",0,1
642,2020-05-22 04:24:24+00:00,"#Np @NoniMusicKe ~ Wani off the #KaribuAlbum on #AdoVeliPodcast Episode 125
tunein here 👇🏿
https://t.co/ZR37CR0K8c

#StayHome #KenyanMusic #StaySafe #PlayKEMusic #PodsNBO #PlayKenyanMusic #TheNumber1KenyanMusicPodcast https://t.co/EHpjuP4uKs",4,2
643,2020-05-22 02:55:19+00:00,"#ProcuredvalueS #AfricaMarwa Successful #Contracting #sourcing #negotiation #trading with #Chinese Enterprises post #COVID19 
REGISTER: https://t.co/LDUAllxal1
SPEAKER: https://t.co/jEYx0BH6Zb #RamadanMubarak  #ChineseCommunistParty #ChinaAfricaImpact #EidMubarak #Eid #staysafe https://t.co/vm9jlNygPf",0,0
644,2020-05-22 02:52:55+00:00,"#ProcuredvalueS #AfricaMarwa Successful #Contracting #sourcing #negotiation #trading with #Chinese Enterprises post #COVID19 
REGISTER: https://t.co/FuMQe3ZpM2
SPEAKER: https://t.co/DwdghH4Bcl #RamadanMubarak  #ChineseCommunistParty #ChinaAfricaImpact #EidMubarak #Eid #staysafe https://t.co/qRIU30hUnm",0,0
645,2020-05-21 19:39:16+00:00,"One of thepolice officer in athi who helped the needy families.She did alot of good work in terms of carrying the heavy packsfor the needy families The positive side of our men and women in uniform ❤
#policekenya #DCI #staysafe 
@DCI_Kenya @citizentvkenya @NPSC_KE @MOH_Kenya https://t.co/7ftur7fipJ",0,3
646,2020-05-21 18:56:05+00:00,"Available - Mercedes C180, YOM 2003, 1800cc.
Bei - Kshs. 750,000
Call/Text/WhatsApp - 0720939090. 
#ShareMyHustle #edgaobare #boysclub #day56oflockdown #staysafe # https://t.co/uw5xlMNKle",0,3
647,2020-05-21 18:42:18+00:00,"What is he thinking about?
....mmh cheki hiyo turii...
 @kot  @KenyaMemesTop  #boysclub #staysafe #mentalhealth https://t.co/F4LkzcyesI",0,1
648,2020-05-21 18:19:12+00:00,"@RobertAlai @bit_minute offers Top-Notch Residential and Commercial Cleaning Services. Offering 30% of the first clean.
Call 0100-924-704 for a free quote. 

Visit https://t.co/e7TrthU0Xl for more info.

https://t.co/pKb8armB4h

#ShareMyHustle #cleaning #staysafe #cleaningservices",1,5
649,2020-05-21 17:51:12+00:00,This man is one of a kind #staysafe #ForeignAidLooters 😂😂😂 Tanzania has it's medicine Pombe is Magufuli for sure https://t.co/7u4pHb2TEI,0,0
650,2020-05-21 16:47:47+00:00,"... Tamarind Dhow, Kengeles Bar and Bistro, Roast By Carnivore. 

Team Tamarind salutes  @SarovaHotelsKen  @MamaToTheRescue  and all stakeholders who have donated to a worthy cause during the current crisis. 
We shall overcome. 
 #staysafe and #TravelTomorrow  #TourismKECares",3,1
651,2020-05-21 14:58:40+00:00,#staysafe #weshallovercome #1109 @ My Happy Place https://t.co/NPmT8YpoUR,0,0
652,2020-05-21 12:48:16+00:00,"Can someone ask president Uhuru Kenyatta 🤔 ,  CS magoha and cs Mutahi if we can safely ""eat"" 2nd term school fees 😰 ?  I just need to know 🤷🏼‍♀️ #boysclub #Westgate #Ramadan #staysafe #mentalhealth #",0,3
653,2020-05-21 12:45:25+00:00,"Our youths continue to spread positivity and encouraging messages amidst the Covid-19 pandemic to mark the mental health awareness month
Pic 1:Joy
Pic 2:Peter
Pic 3: Sir Max
#mentalhealthawarenessmonth 
#youthmentalhealth
#copingwithcovid19
#staysafe https://t.co/vvpUwpWphd",5,5
654,2020-05-21 12:44:24+00:00,"#boysclub 
#Ramadan 
#kanovskaduna 
#BoycottFedEx 
#staysafe 
#Westgate #covid_19Ke 
Kenya registers the highest number of Covid-19 positive cases within 24hrs. 80 more people test Covid-19 positive.  The dark days are here. Stay safe.",0,1
655,2020-05-21 12:37:54+00:00,"Our youths continue to spread positive &amp; encouraging messages amidst the Covid-19 pandemic to mark the mental health awareness month
Pic 1:Oyaro Jnr
Pic 2:Becca
Pic 3: John Gilson
#mentalhealthawarenessmonth 
#youthmentalhealth
#copingwithcovid19
#staysafe 
@Beccah_beth @jroyaro https://t.co/gZPmvfqQ0J",4,3
656,2020-05-21 11:11:49+00:00,"There are two types of people during this pandemic. Which one are you?

https://t.co/TAue3R3D26

#QuickFixMeals
#PearlFoods #covid_19Ke #staysafe #stayhome https://t.co/bVdNUeoQYV",0,0
657,2020-05-21 10:43:24+00:00,#Covid19AndTech #staysafe #covid_19Ke #coronavirusInkenya #covid19Tanzania https://t.co/ca8mGySJ9J,0,1
658,2020-05-21 10:10:47+00:00,"While othes are shifting sourcing from #China, Africa must strategically stick. How then do we successfully source, #negotiate, contract? How can you have self-enforceable #contracts?
REGISTER https://t.co/FuMQe3ZpM2
PRESENTER'S PROFILE https://t.co/DwdghH4Bcl #COVID19 #staysafe https://t.co/YkDGUm28h3",3,4
659,2020-05-21 09:53:26+00:00,"This clip is going to be played in Lithuania 🇱🇹... 

#Gchologics #EskimoKisses #boysclub #staysafe #poetssupportingpoets https://t.co/KPopcsmkXA",1,3
660,2020-05-21 09:07:39+00:00,"You are going to love this @SafaricomPLC offer just as much as we do! 

30% OFF ALL ITEMS! Offer ends on June 20th💚💛💚
Opening times: 8am to 5:30pm 
Stay Safe Everyone 💛 #Southfieldmall #Covid19AndTech #safaricom #staysafe #offers https://t.co/VlyxbPVESn",0,1
661,2020-05-21 08:39:39+00:00,"Upcoming Ride for beginners on Saturday 🚲.
#KenyaCycling
#Keepfit
#Staysafe
#Spinkingske
#Weekendride 
@TransportKE  @Ma3Route @KenyanTraffic  @bicyclesbeyond @1Rides @ogxxv @smusyoka @dofitkenya @JojoAsin @Gakumo_Migwi @spinkingske @kenyancyclist @Sir_Labz @uonbikeshare https://t.co/rSOiFKfhqg",1,14
662,2020-05-21 08:32:10+00:00,"We have no speaker today. Join us for an interesting evening moderated by Mona,Wanjiku,Dixon &amp; Duke. This is a strictly members meeting only.
#rotaryconnectstheworld #elevateyourgame #rotaryinternational #rotarycluboflangata #rotaryd9212 #serviceaboveself #stayhome #staysafe https://t.co/ZMOPad5z4h",0,3
663,2020-05-21 07:50:09+00:00,"Tbt to a glazed Chocolate Fudge.
Video link in bio.
#mandistreats #nairobipastries #ganache #fudgecake #fudge  #chocolateganache #desserts #pastrychef #mwakuduabakes #chefmwakudua #chocolate #stayhome #staysafe #thursday 
#thursdaymood
Music: Remember
Musician: @iksonofficial https://t.co/sEYu35Rmvz",0,1
664,2020-05-21 04:52:59+00:00,"#GoodMorningWorld 😊
#StayHome_StaySafe ❤️ @ Nairobi, Kenya https://t.co/QTfePwVYuZ",0,0
665,2020-05-21 04:33:44+00:00,"Thank you @afbekenya for the great interview. We have benefited immensely since we become members from the wonderful governance and management resources that you offer. Keep up the great work.
To learn more about AFBE click here https://t.co/1LgkPNzmCZ
#Stay safe https://t.co/QKOaMol4ZV",1,4
666,2020-05-20 18:03:24+00:00,"And today we had our first virtual officials meeting ... 

Corona can't keep us apart, we will defeat it by all means .... 

Being our first in this new normal, we have to be checking out on each other as often as possible. 

Stay safe and let's keep on praying.

#EastlandsFinest https://t.co/4frLA2r9R2",0,1
667,2020-05-20 16:25:27+00:00,"Allow the Lord to #CommandYourMorning every day! Tune in to KTN Home tomorrow 5AM and kick start your day with Apostle Peter Akeck. Join him as shares the word and a message on 'Identity for Destiny'. #StaySafe, Keep the faith! https://t.co/dV91DGASGI",1,6
668,2020-05-20 15:13:16+00:00,@PPMC_KENYA @kulturetv_ke Here is a stay safe song for Kenyans https://t.co/PMSpWZKbYI,0,0
669,2020-05-20 14:57:13+00:00,Reposted from @wok_mister Wishing all our Muslim Clients at the Hub a Happy Blessed Eid @TheHubKaren #eidmubarak #stayhome #staysafe @ The Hub Karen https://t.co/ibMBotBR0S,0,0
670,2020-05-20 14:38:03+00:00,"#GoodEveningWorld 😊
#StayHome_StaySafe ❤️ @ Nairobi, Kenya https://t.co/FMhOKyjmiw",0,0
671,2020-05-20 14:00:25+00:00,"As #Covid19 continues to spread across Africa, we’re seeing companies like @SafaricomPLC across the world adopting new practices to help stop the spread and help communities grapple with its impact. 
#StaySafe #KomeshaCorona #DigitalPlaybook https://t.co/J9rEqFxrFo",0,0
672,2020-05-20 13:08:41+00:00,@YBN_Kenya @h_wario @ManyattaYouth_m I also take this to appreciate our partners and youth from other Regions who joined us.🙏👌🏿 Stay Safe We Shall Overcome.,3,6
673,2020-05-20 12:37:10+00:00,"New Business Blog ⤵️:
https://t.co/VBmMYHPZdS

#WednesdayWisdom #wearecomputech #WednesdayMotivation
#webinar #innovation
#staysafe #cloudme #cloudsolutions #covid_19Ke #StayAtHomeChallenge https://t.co/Tm5bJgLMFl",0,1
674,2020-05-20 12:22:30+00:00,It's just unreal that this is #Kenya can't wait to travel again and tembea nyumbani... For now #staysafe #WednesdayMotivation https://t.co/DqShNCabMA,0,18
675,2020-05-20 11:49:17+00:00,"Stay safe, Order Hass gas!
For FREE delivery call 0793 371999
#cooking #cookingathome #cookinggas #homesaftey #stayhome #keepsafe #nairobi #homecooking @ Sarit https://t.co/lgnib4aPTX",0,0
676,2020-05-20 11:32:07+00:00,"The offer is still on, don't be left out! Buy the new MacBook Air at @SaluteIWorldLtd for up to 10% off. 
Call/Whatsapp 0798192924 for free and reliable 24Hr deliveries within Nairobi.
.
.
#stayhome #staysafe #workfromhome #macbookair #shoponline #nairobikenya #quarantine #bhfyp https://t.co/7Y0gGXLbrm",1,1
677,2020-05-20 09:26:00+00:00,"Spinkingske T-shirts, price 800/- &amp; hats 🧢, price 650/- are Now available for supporters and well wishers. Contact ☎️;- 0717529310.
#KenyaCycling
#Staysafe 
#Spinkingske
@TransportKE  @Ma3Route @KenyanTraffic  @bicyclesbeyond @1Rides @DoFit5 @ogxxv https://t.co/aTvsFR6a6f",3,6
678,2020-05-20 09:07:21+00:00,"We are really grateful for the constant grey work done by our medics, nurses,  response team and in general all the health workers during this time of pandemic... 
#saa6 #signlanguageiscool #saasita #COVID #stayhome #staysafe #jalango",0,0
679,2020-05-20 07:28:13+00:00,"Feeling hungry?order your favourite pork delicacy and it will be delivered to you!😋
Order  via
0706110000
0758693222
0758693223

We are on @UberEats
@glovo @JumiaFoodKE

.
#honeyandsoy
#stirfrypork
#chinesepork
#porkkochokocho
#bestporkintown
#porkmanenos
#porkpitruaka
#staysafe https://t.co/xafKCp0jox",0,0
680,2020-05-20 07:16:30+00:00,"One in four people in the world is affected by mental disorders at some point in their lives - WHO
#mentalhealthissues #bekind #mentalhealthweek #flattenthecurve #fightcovid19together #stayhome #staysafe #stayhealthy #stayhomestaysafe #Ramadan https://t.co/8rYIZZRkgc",5,7
681,2020-05-20 05:09:26+00:00,"Amara beauty products branding. For your Branding and packaging design we got you covered. Give us a call today+254702334454.
.
.
.
#shelmiedesigns #branding #stayhome #staysafe #stayhealthy #shelmielightings… https://t.co/4pe3Xw0n73",0,0
682,2020-05-19 19:49:12+00:00,You can hold it up in a Bun... #MicroWeaving #rapunzelhairaffair #porshhair #StaySafe #sanitize #washyourhands @ Rapunzel Hair Affair https://t.co/3BFW597wb6,0,0
683,2020-05-19 19:47:35+00:00,"Before Covid happened, #MicroWeaving #rapunzelhairaffair #porshhair #StaySafe #Sanitize #washyourhands @ Rapunzel Hair Affair https://t.co/D7CohKolN4",0,0
684,2020-05-19 19:45:51+00:00,This we did before Covid happened... #MicroWeaving #rapunzelhairaffair #porshhair #StaySafe #Sanitize #washyourhands. @ Rapunzel Hair Affair https://t.co/Pp5dbWCo8r,0,0
685,2020-05-19 12:40:57+00:00,"A modern 5 bedroom plus 2 dsq ensuit, elegant located on the serene residence of Redhill. It is a gated community with 6 villas each set on 0.5 acres of mature landscaped gardens.

Renting Ksh 250k p.m
Selling Ksh 80m

#staysafe #stayhome #realestatekenya
https://t.co/nsuzgNLdxY https://t.co/H7SzCFK6sF",1,2
686,2020-05-19 10:58:47+00:00,@ErastusNgure2 @Schege2019 @HonMoses_Kuria @MutahiNgunyi Alright. Stay safe bro,0,0
687,2020-05-19 10:07:40+00:00,"Manage your fleet with ease with the PGL tracker, available on phone or desktop. Call us on 0720750363 to order.
Stay safe to help flatten the curve.

#gpstracker #gps #gpstracking #gpsmobil #gpsmotor… https://t.co/JoWpXCFpXv",0,0
688,2020-05-19 09:43:54+00:00,"There is a cake somewhere under there. Hope your week is going on well.
.
.
#baking #birthdaycake #cake #ramadan #nairobipastries #cheflife #staysafe #stayhome #delivery #desserts #blessed #blackforestcake… https://t.co/gJukX5xMMT",0,1
689,2020-05-19 08:50:57+00:00,"Citadel Cellular Communications Ltd. is open everyday for all your phone related needs! Including selling a wide range of phone and accessories as well as Mpesa services.
Opening times: 9am to 4pm 
Contact: 0715 264 000
Stay Safe Kenya🧡 #SouthfieldMall #staysafe https://t.co/msDRJnumyN",0,1
690,2020-05-19 07:10:10+00:00,"Even though you are fed up, you gotta keep your head Up.  Stay safe 💥

#newmix #prodj #fitfam #blackboyfly #unplugged #trap #hiphop #gengetone #afrobeats #rndmsessions #solitaire #fitfam #coronavirus #staysafe #style #workout #tuesdaymotivation #dreads #dreadhead #dancehall https://t.co/g10oELYY2T",0,1
691,2020-05-19 06:43:07+00:00,"#GoodMorningWorld 😊
#StayHome_StaySafe ❤️ @ Nairobi https://t.co/QAqIUSiXdB",0,0
692,2020-05-19 06:23:53+00:00,"We all know Family comes 1st and so will the family vacation do after covid-19.Get ready for a family retreat with lots of fun activities, competitions and delicacies that your kids will definitely enjoy .Stay home if not stay safe until we make this happen ..#Sawelalodges https://t.co/RARjTYXKov",0,2
693,2020-05-19 04:56:59+00:00,@VybezRadioKE Locked hapa ngara na tuma salamu to all tweeps listening na ngara crew yote ujumbe ni Stay safe n sanitize,1,2
694,2020-05-18 21:22:03+00:00,"#CitizenExpress #DreadBeats #RadioNumberOne #Gumzo #usafiri #usalama #Reggea #Gospel #Afro #Curfew #lockdown #sanitize #WashYourHands 
#VaaMask
#StayHome
 #staysafe  #COVID19KE
#SocialDistancing
@RadioCitizenFM @reggaematics lavie backyard locked",0,1
695,2020-05-18 19:51:24+00:00,Ukiwa 20 years Baki hapo tu we are waiting for next year to start it over afresh @Wilsonsossion life first stay home stay safe @TrevorOmbija,0,0
696,2020-05-18 19:45:40+00:00,"https://t.co/YAPnZA6MoD
By @maxxmatin4 #playkemusic
#playkenyanmusic
#staysafe #stayhome #stayhomesaveslives #coronaviruskenya",2,3
697,2020-05-18 17:32:01+00:00,"#Trending #williamruto #Kenya #mondaythoughts #Tuwaanike
#COVID19 #MondayMotivaton #staysafe #الوطية
Check out Stephen Johnes's video! #TikTok https://t.co/uEY2N9u12K",0,1
698,2020-05-18 15:12:31+00:00,Call us +254 701 819 559 to collect electronic waste/ e-waste from your home or office. #ewaste #weee #weeecare #ict #environment #Kenya #mondaythoughts #MondayMotivaton #ClimateChange #staysafe #recycling #technology @NemaKenya @UNEP_Africa https://t.co/NOLFM2MqPU,2,4
699,2020-05-18 15:11:37+00:00,Call us +254 701 819 559 to collect electronic waste/ e-waste from your home or office. #ewaste #weee #weeecare #ict #environment #Kenya #mondaythoughts #MondayMotivaton #ClimateChange #staysafe #recycling #technology @NemaKenya @UNEP_Africa https://t.co/cvmZhmNeex,1,4
700,2020-05-18 15:05:02+00:00,#ewaste #weee #weeecare #ict #environment #Kenya #mondaythoughts #MondayMotivaton #ClimateChange #staysafe #recycling https://t.co/tFM5ArmJ6H,0,4
701,2020-05-18 12:06:51+00:00,"I think Rex  wanted to be swaddled but didn't know how to explain. So he demonstrated. 

I rate him 14/10. 
#dogsoftwitter #MondayMotivaton 
#staysafe @dog_rates @LinniewaGC https://t.co/hQs0mVJORT",2,21
702,2020-05-18 11:58:23+00:00,"@LillyanneNganga Life has it's own opportunities to involve or engage individual to shift their transformation patterns, chained by positive life spectrum that is influenced by nature in order to maintain balance.

Have great week ahead and stay safe.",0,0
703,2020-05-18 11:55:02+00:00,"Stay safe, stay entertained with the Galaxy A51's awesome Infinity-O Display this Ramadan. Grab it from Samsung Store on ground floor.
.
.
#samsung #galaxya51 #samsunggalaxy #entertainment #staystrong #samsungphones #mobile #ramadan #ramadankareem #bhfyp  #westgateshoppingmall https://t.co/PMPxkIe0j9",1,3
704,2020-05-18 11:48:28+00:00,"Bella Rafiki  #Np LONDON BY Vicmass Luodollar 

London is a single of my new Mini Album project titled ""PESA YADH GWONYO EP.

stream/Download  on  BOOMPLAY 
https://t.co/sHsJLSnG71

OR on Spotify,Deezer,Apple Music and iTunes
 https://t.co/ckOWAE6naw

#COVID19 #staysafe https://t.co/mH6FzpGOjf",1,1
705,2020-05-18 11:09:45+00:00,@BeatNationkenya #Lockdown4 #COVID19 #RHOA #MondayMotivaton #williamruto #coronavirus #coronavirus #tuwaanike #정국아사랑해 #daterush #staysafe #sailormoonredraw #Wakstikitaka https://t.co/hKQSlnuv3b,0,2
706,2020-05-18 10:36:34+00:00,"@irizwharirizzz I'm glad we do that💞
Stay safe",1,1
707,2020-05-18 09:58:29+00:00,"What are some of the paining points in your security sector? Do not bear the pains alone, we are here to provide relevant solutions to every challenge. #paladintrading #Security #RHOA #MondayMotivaton #staysafe https://t.co/8UlAYsBorc",0,2
708,2020-05-18 09:34:38+00:00,"The experience awaits, come visit soon...

#MondayMotivaton #savenowtravellater #COVID19 #staysafe #natureexpeditions #gokenya #twendekenya #toafrika https://t.co/nH6SXaa3U9",3,2
709,2020-05-18 09:34:17+00:00,"Spend the day in The Capital and Visit the Nairobi Animal Orphanage!!
🐆🦁
Book Today at info@naturexpeditions.com
https://t.co/eu5QWt5sEA

#Adventure #Travel #twendekenya #savenowtravellater #StaySafe #natureexpeditions #toafrika #gokenya https://t.co/VcP0mw4NBq",1,4
710,2020-05-18 08:47:11+00:00,"Iris DentalClinic 🦷 is now open! Please call for an appointment😊

Location: 1st Floor
Opening times: Mon-Sat 9am to 3pm, closed on Sundays. 

Contact: 0703140800 / 0733300860 / 0202403929 
Stay Safe Kenya🦷 #Southfieldmall #staysafe https://t.co/Fw0genq6rJ",0,1
711,2020-05-18 08:26:15+00:00,"It is MONDAY and Vicmass Luodollar is your #MCM

It is Monday, 

Tall boy sweet cologne /
Ndeka 🛫dhi London/
Next week Lebano/
Ka in gi wach Call police/
🚓🚔🚓🚔

In Frame: VICMASS LUODOLLAR

#COVID19 #Kenya #staysafe #mondaythoughts #LastDance https://t.co/psPdd5FJB2",0,0
712,2020-05-18 08:07:05+00:00,"#mondaythoughts
Your next #Zoom meeting shouldn't be boring! 
As usual, I had fun making this one. 
Written, directed, shot, edited by ME 😅😄
Watch the full video here https://t.co/BLbWWVb1MI

Subscribe na uwache maoni yako!
#Punchline
#LastDance
#staysafe 
#Ramadan https://t.co/pmss549rL6",7,4
713,2020-05-18 08:04:41+00:00,"Get our services in the various locations, stay safe to fight against the covid-19 pandemic.

#speedgovernors #speedgovernor #speed #gps #cars #caralarms #caralarmchallenge #automotivebattery #automotive #tracker… https://t.co/BU8ihTY3NR",0,0
